latitude,longitude,html,popup,icon,type
41.90381020242184,0.9619045257568359,<a href='/ca/santalos-i-boada'><span class='titol'>AlÃ²s de Balaguer - Noguera</span><span class='punt'>AlÃ²s de Balaguer: SantalÃ³s i Buada</span></a>,false,/img/mapa/ico_map_probable.png|/img/mapa/ico_map_shadow_probable.png|20|25|30|23|10|25|16|0,probable
41.92191788622745,0.9275937080383301,<a href='/ca/tossal-de-castelles'><span class='titol'>AlÃ²s de Balaguer - Noguera</span><span class='punt'>AlÃ²s de Balaguer: Tossal de Castelles</span></a>,false,/img/mapa/ico_map_probable.png|/img/mapa/ico_map_shadow_probable.png|20|25|30|23|10|25|16|0,probable
41.91343953097032,0.9887051582336426,<a href='/ca/serra-mosquera'><span class='titol'>AlÃ²s de Balaguer - Noguera</span><span class='punt'>AlÃ²s de Balaguer: Serra Mosquera</span></a>,false,/img/mapa/ico_map_probable.png|/img/mapa/ico_map_shadow_probable.png|20|25|30|23|10|25|16|0,probable
41.98018206658592,0.9407579898834229,<a href='/ca/serra-de-sant-mamet'><span class='titol'>AlÃ²s de Balaguer - Noguera</span><span class='punt'>AlÃ²s de Balaguer: Serra de Sant Mamet</span></a>,false,/img/mapa/ico_map_probable.png|/img/mapa/ico_map_shadow_probable.png|20|25|30|23|10|25|16|0,probable
41.928527347857816,0.9123802185058594,<a href='/ca/partida-de-les-escollades'><span class='titol'>AlÃ²s de Balaguer - Noguera</span><span class='punt'>AlÃ²s de Balaguer: Partida de les Escollades</span></a>,false,/img/mapa/ico_map_probable.png|/img/mapa/ico_map_shadow_probable.png|20|25|30|23|10|25|16|0,probable
41.78106497314633,2.7316904067993164,<a href='/ca/macanet-de-la-selva-cementiri'><span class='titol'>MaÃ§anet de la Selva - Selva</span><span class='punt'>Cementiri de MaÃ§anet de la Selva</span></a>,false,/img/mapa/ico_map_probable.png|/img/mapa/ico_map_shadow_probable.png|20|25|30|23|10|25|16|0,probable
41.52125427422896,1.9536298513412476,<a href='/ca/ullastrell-cami-monges-1'><span class='titol'>Ullastrell - VallÃ¨s Occidental</span><span class='punt'>CamÃ­ de les Monges (I)</span></a>,false,/img/mapa/ico_map_probable.png|/img/mapa/ico_map_shadow_probable.png|20|25|30|23|10|25|16|0,probable
42.12837060113516,2.765110731124878,<a href='/ca/banyoles-cementiri'><span class='titol'>Banyoles - Pla de l'Estany</span><span class='punt'>Cementiri de Banyoles</span></a>,false,/img/mapa/ico_map_probable.png|/img/mapa/ico_map_shadow_probable.png|20|25|30|23|10|25|16|0,probable
42.1495792,3.0263049,<a href='/ca/ventallo-moli-de-labre-sec'><span class='titol'>VentallÃ³ - Alt EmpordÃ </span><span class='punt'>VentallÃ³: MolÃ­ de l'Abre Sec</span></a>,false,/img/mapa/ico_map_probable.png|/img/mapa/ico_map_shadow_probable.png|20|25|30|23|10|25|16|0,probable
42.16599988591048,2.95332670211792,<a href='/ca/arenys-demporda-fora-del-cementiri-tocant-lesglesia'><span class='titol'>Arenys d'EmpordÃ  - Alt EmpordÃ </span><span class='punt'>Arenys d'EmpordÃ  tocant l'esglÃ©sia</span></a>,false,/img/mapa/ico_map_probable.png|/img/mapa/ico_map_shadow_probable.png|20|25|30|23|10|25|16|0,probable
42.379559,3.0268677,<a href='/ca/rabos-fora-del-cementiri-no-localitzada'><span class='titol'>RabÃ³s - Alt EmpordÃ </span><span class='punt'>Terme municipal del RabÃ³s</span></a>,false,/img/mapa/ico_map_probable.png|/img/mapa/ico_map_shadow_probable.png|20|25|30|23|10|25|16|0,probable
42.413888664907994,2.870907783508301,<a href='/ca/jonquera-cementiri'><span class='titol'>Jonquera - Alt EmpordÃ </span><span class='punt'>Cementiri de la Jonquera</span></a>,false,/img/mapa/ico_map_probable.png|/img/mapa/ico_map_shadow_probable.png|20|25|30|23|10|25|16|0,probable
